"id","group","hs.grad","nation","gender","age","m.status","political","n.child","income","food","housing","other","score","Pol","time1","time2","time3","scr"
1798,"treat","no","North America","undis",49,"married","Conservative",1,23014.6645425043,0.35,0.26,0.39,-1.94,2.77622024954041,0.98,NA,0.98138367841926,-1.29846354216866
1799,"control","no","Asia","undis",36,"married","Liberal",1,80010.732960049,0.19,0.3,0.51,-1.91,-0.461810237112231,0.84,NA,0.843437101305986,0.312079825667212
1800,"control","no","Asia","undis",35,"divorced","Liberal",0,10610.2907845536,0.94,0,0.06,1.15,0.225984634115188,0.88,NA,0.873285399251341,0.878524299759759
1801,"treat","no","Asia","undis",18,"divorced","Liberal",1,95915.3440468203,0.71,0.25,0.04,0.86,2.08442007493532,0,NA,-0.000851154149785329,1.39756566744043
1802,"treat","yes","Europe","female",55,"married","New_Democrat",3,151599.183411724,0.43,0.28,0.29,-0.12,2.15569029979987,0,NA,-0.00297997359163916,1.51763734177628
1803,"treat","no","Asia","undis",34,"divorced","New_Democrat",1,52772.7885805045,0.91,0.02,0.07,-0.33,2.86685786902372,0,NA,0.000484749021101616,0.421854298590638
1804,"treat","yes","Europe","female",19,"married","Liberal",0,110603.596688043,0.1,0.61,0.29,-2.03,0.511178865569156,0.15,NA,0.151525087266239,1.03011415516673
1805,"treat","yes","Asia","undis",32,"widowed","Other",1,132841.74387278,0.69,0.11,0.2,0.31,1.30611026490349,0.84,NA,0.849980454732628,1.81127826970213
1806,"control","no","Europe","undis",25,"divorced","Liberal",2,11466.7803072654,0.67,0.26,0.07,-0.45,-0.079810318870225,1,NA,0.989794125836204,-0.561550779655815
1807,"treat","no","Asia","male",45,"never","Conservative",1,51000,0.23,0.62,0.15,0.24,4.23643869987431,0.25,NA,0.247363043656375,0.441097695349331
1808,"control","no","North America","undis",30,"married","New_Democrat",0,62631.8068327779,0.43,0.57,0,-0.04,1.058601303017,0.76,NA,0.755114459203887,0.318432479617706
1809,"control","yes","Asia","female",45,"widowed","New_Democrat",2,99536.1760453941,0.04,0.67,0.29,2.02,0.0275744756790049,0.88,NA,0.858863865443692,1.00380387651797
1810,"treat","yes","Asia","female",62,"married","New_Democrat",0,56120.2955161313,0.5,0.5,0,0.76,1.90438809576877,0.91,NA,0.915885151227072,1.17519826155082
1811,"treat","yes","Asia","male",40,"widowed","Liberal",3,142352.148860822,0.97,0,0.03,-0.47,1.75732051116187,0,NA,0.00168347322622005,1.00375190612132
1812,"treat","yes","North America","male",56,"married","New_Democrat",1,90759.4113324648,0.91,0.02,0.07,-0.17,2.34568166269728,0.45,NA,0.454045236746042,1.78158330275069
1813,"treat","yes","Asia","undis",24,"married","Liberal",2,127237.455900449,0.18,0.13,0.69,-0.8,0.590727758213266,0.96,NA,0.961984639242292,1.31897821402383
1814,"treat","no","North America","undis",24,"married","Conservative",0,53289.0631216537,0.34,0.08,0.58,0.63,2.74051848391658,0.99,NA,0.98931354845473,2.06900995243747
1815,"treat","yes","Asia","male",56,"married","Liberal",0,124511.112126077,0.85,0.1,0.05,-1.48,1.4876072475115,0.03,NA,0.0380465299123204,0.749883391155123
1816,"treat","no","Asia","undis",35,"divorced","Other",2,43934.2894964732,0.87,0.11,0.02,-0.09,2.11754708492402,0.2,NA,0.215549918850802,0.152165767596449
1817,"control","no","Southern","female",36,"married","Other",2,72797.9981981228,0.48,0.42,0.1,2.06,0.631809976599712,0.95,NA,0.958241277504743,1.37539534850134
1818,"control","yes","Asia","male",56,"divorced","Liberal",1,133096.094256979,0.54,0.35,0.11,-2.32,-0.0668895182622534,0.22,NA,0.216132001166666,1.70946931003112
1819,"control","yes","Asia","male",23,"divorced","New_Democrat",3,0,0.96,0.03,0.01,-0.66,1.6166818032988,0.89,NA,0.894860226976946,0.12007196310727
1820,"control","yes","Southern","male",41,"divorced","Conservative",2,0,0.11,0.02,0.87,-1.29,0.753489541338518,0.86,NA,0.867559953555593,-0.517575814512774
1821,"treat","yes","Asia","undis",47,"widowed","Other",1,58698.6711204979,0.87,0.05,0.08,0.5,1.27721828836653,0.46,NA,0.449834851000877,0.443560997824196
1822,"treat","no","Asia","undis",46,"married","Liberal",1,70692.9314093136,0.86,0.07,0.07,0.25,1.93584696720406,1,NA,1.00370323480748,0.54636277573804
1823,"treat","no","Asia","undis",51,"never","New_Democrat",0,112000,0.37,0.14,0.49,-0.77,2.72687230114293,0.49,NA,0.499478678727543,0.240783013322923
1824,"treat","no","Southern","male",41,"never","Liberal",4,64000,0.28,0.44,0.28,1.17,3.29851528594234,0.01,NA,0.0263242077228587,1.19014882302928
1825,"control","yes","North America","male",35,"divorced","Liberal",0,84599.6800356153,0.54,0.13,0.33,0.02,-0.0758212993992039,0.7,NA,0.690125041523705,0.524124711926924
1826,"treat","no","Asia","undis",65,"divorced","Liberal",3,105363.858865573,0.93,0.07,0,1.77,2.34982127178005,0.36,NA,0.351154871799876,1.41877810724347
1827,"treat","no","Asia","female",58,"married","Other",0,70246.2379288985,0.32,0.49,0.19,-0.71,2.07971395551004,0.25,NA,0.256929767782111,0.915295097678934
1828,"control","no","North America","male",18,"married","Conservative",4,145433.165186795,0.68,0.15,0.17,-1.01,2.0959767775545,0.62,NA,0.631537044553937,1.32661802047104
1829,"treat","no","Europe","male",51,"divorced","Conservative",4,9161.68011034076,0.97,0.01,0.02,1.05,4.47284673924589,1,NA,1.00996505344097,1.23843682964097
1830,"treat","yes","Europe","male",53,"married","New_Democrat",1,54564.0366925945,0.41,0.37,0.22,-0.68,2.69599844033502,0.12,NA,0.108147899839117,-0.0947037902387392
1831,"control","no","Asia","undis",23,"married","Other",1,65394.8590561176,0.8,0.18,0.02,-1.95,-0.108969088214927,0.01,NA,0.00755758950128083,0.380927389496397
1832,"control","no","Asia","undis",34,"married","Conservative",1,102300.186600883,0.49,0.35,0.16,1.95,1.61228361003873,0.66,NA,0.661054175304464,2.09516998036815
1833,"control","no","Asia","female",29,"married","Liberal",0,66956.9897885549,0.46,0.54,0,0.04,-0.224131422023411,0,NA,0.0103993867927804,0.23633024557153
1834,"control","no","Southern","undis",35,"married","Liberal",0,79660.0244581159,0.22,0.6,0.18,0.23,-0.323784918025195,0.07,NA,0.0746010408407523,0.570041926349351
1835,"treat","yes","North America","male",28,"divorced","Conservative",1,110768.269443495,0.38,0.04,0.58,0.41,3.06146584472483,0.46,-1.55,0.458486087373424,1.36269266698751
1836,"treat","no","Asia","female",49,"never","Conservative",0,119000,0.61,0.36,0.03,1.28,3.37262066103138,0.98,NA,0.975142696978214,1.0828838387569
1837,"control","no","North America","undis",18,"married","Conservative",4,22178.0438390827,0.65,0.27,0.08,1.81,1.00519361976849,0,NA,-0.0109934252220525,0.861721026617305
1838,"control","yes","North America","undis",49,"widowed","New_Democrat",2,140648.598653299,0.12,0.51,0.37,0.43,0.202279079435708,0,NA,0.00100599241193014,1.53257560155164
1839,"treat","no","North America","male",32,"divorced","New_Democrat",0,86219.6509223439,0.55,0.14,0.31,-0.31,5.02243003217013,0,NA,0.00285002896087339,0.581421306392874
1840,"treat","yes","North America","undis",46,"married","Liberal",0,45856.9164720561,0.28,0.45,0.27,-0.84,0.566183409554355,0.45,NA,0.444618117863838,-0.00498217870695272
1841,"treat","no","North America","undis",39,"divorced","Conservative",1,113071.108544114,0.4,0.24,0.36,0.18,3.47735116659974,0.84,NA,0.83889415721883,0.615365818266569
1842,"control","yes","North America","male",57,"never","Liberal",2,126000,0.6,0.37,0.03,-0.21,0.925314830460987,0.01,NA,0.00964505286699055,1.28260788176609
1843,"treat","yes","North America","undis",20,"married","Liberal",1,148697.918372364,0.01,0.26,0.73,-0.39,0.685099808384788,0.82,NA,0.830189524032095,1.38396383773543
1844,"control","no","North America","male",56,"never","Other",1,78000,0.61,0.07,0.32,-0.16,1.75517374321288,0.77,NA,0.764339571107743,1.29059866024171
1845,"treat","yes","Asia","male",55,"widowed","Conservative",1,27549.2191796283,0.51,0.1,0.39,0.55,2.69405362557651,0.17,NA,0.183500531898042,0.35626171002241
1846,"control","no","Asia","male",46,"never","Liberal",2,20000,0.5,0.36,0.14,0.16,1.15322340236047,0.71,NA,0.704712302954283,0.471211521249767
1847,"treat","yes","North America","male",21,"married","Liberal",1,26865.6768064406,0.11,0.44,0.45,-0.05,2.14313294201395,0.97,NA,0.958258206226799,0.201875188120368
1848,"control","yes","North America","female",59,"never","New_Democrat",0,81000,0.98,0,0.02,-0.12,-0.210789659940594,0.17,NA,0.175301844362568,0.863693212951625
1849,"treat","yes","North America","undis",61,"divorced","Liberal",0,26640.3926558115,0.27,0.2,0.53,-0.57,0.553640645200713,1,NA,1.0163215189362,0.624110371933256
1850,"control","yes","Europe","undis",31,"divorced","New_Democrat",3,908.959065836145,0.97,0.03,0,-0.2,-0.0149228269133083,0.68,NA,0.665862097878621,0.894720517248709
1851,"control","yes","North America","female",51,"married","Conservative",4,82238.2340707348,0.01,0.59,0.4,1.18,0.0546051775320805,0.94,NA,0.933084538732562,1.68465238110303
1852,"treat","yes","North America","male",28,"married","New_Democrat",2,30670.2471103178,0.29,0.47,0.24,-1.49,3.07517041962397,0,NA,0.00579757553881737,-0.339562178566848
1853,"control","no","North America","undis",39,"married","New_Democrat",1,148194.42825486,0.95,0.04,0.01,0.11,1.14875872466508,0.88,NA,0.879836870795378,1.44871795874623
1854,"treat","no","North America","female",19,"married","Conservative",2,49996.0966499788,1,0,0,1.16,3.06489845282387,0.23,NA,0.233593801411223,1.1357521714431
1855,"treat","no","North America","male",47,"married","Liberal",1,137282.392059849,0.32,0.06,0.62,1.17,3.48110045624987,0,NA,0.000141125631254593,0.860065114136649
1856,"control","no","Asia","undis",57,"married","New_Democrat",1,13910.5117301194,0.37,0.6,0.03,-0.42,1.01975043697716,0.33,NA,0.342338952706011,0.256422309409765
1857,"control","yes","North America","female",20,"married","Liberal",4,156265.366946825,0.1,0.88,0.02,-0.41,-1.33921409165964,0.86,NA,0.865596226011536,1.89129211878104
1858,"control","no","Europe","female",18,"married","New_Democrat",3,78608.4204718851,0.38,0.08,0.54,3.08,1.44403182505047,0.61,NA,0.606237974973422,1.29721196493301
1859,"treat","yes","Southern","undis",54,"married","New_Democrat",0,139316.795264508,0.11,0.3,0.59,0.08,2.36701825912011,0.55,NA,0.553483986927286,0.824102302238555
1860,"control","yes","North America","female",18,"divorced","Liberal",3,57813.6335588252,0.61,0.14,0.25,0.59,-1.50139713094968,0.44,NA,0.433672275387264,0.255660057109921
1861,"treat","no","North America","male",44,"married","Conservative",1,133263.752989218,0.32,0.34,0.34,-0.69,4.59832541620013,0.61,NA,0.624334030814823,1.38826901140951
1862,"control","no","North America","female",64,"divorced","Conservative",3,109181.177451563,0.08,0.72,0.2,1.26,1.6600168090153,0.18,NA,0.182137963961114,0.420766111013366
1863,"control","no","Asia","undis",42,"never","Liberal",2,114000,0.67,0.21,0.12,0.19,0.243629089836909,0.53,NA,0.53408812277133,1.38470795621129
1864,"control","yes","Asia","male",30,"married","Liberal",1,42581.9040805979,0.62,0.01,0.37,0.73,-0.321822552508959,0.01,NA,-0.00126806348229807,0.742224848936553
1865,"treat","no","North America","female",42,"married","Conservative",2,158149.153231888,0.75,0.08,0.17,-0.09,3.29814027574412,0.39,NA,0.370576205254064,2.02838398020104
1866,"control","yes","Asia","male",60,"divorced","Conservative",1,91578.7642877693,0.8,0.16,0.04,1.16,1.46135696622391,0.01,NA,0.0164083894275974,1.44526563657672
1867,"control","no","North America","female",64,"never","New_Democrat",2,129000,0.46,0.07,0.47,-0.38,0.677340394424794,0.86,NA,0.873984962766381,0.503077418935544
1868,"control","yes","Asia","female",55,"married","Liberal",1,101122.412583465,0.69,0.18,0.13,-0.95,-1.2504437753773,0.78,NA,0.761051576844509,1.492131874582
1869,"treat","no","North America","female",29,"never","Other",1,103000,0.98,0.02,0,-0.43,2.16609309467815,0.05,NA,0.0535147822324713,1.85323493125155
1870,"treat","no","Asia","undis",29,"never","Other",2,132000,0.58,0.37,0.05,-0.71,2.61389808862241,0.99,NA,0.986729951534439,0.846284778597431
1871,"treat","yes","Europe","male",43,"never","Liberal",0,4000,0.29,0.23,0.48,1.59,2.35248456535132,0.42,NA,0.439280736972675,0.487580448883971
1872,"control","no","North America","female",29,"widowed","Liberal",1,73533.3352144871,0.82,0.09,0.09,-0.03,0.0503964276621808,0.24,NA,0.236993953904901,0.558928379995788
1873,"treat","yes","North America","female",33,"widowed","New_Democrat",1,94277.0130891951,0.99,0,0.01,-0.49,1.53187412549423,0.04,NA,0.0287111506484458,0.94867592466087
1874,"control","no","North America","female",23,"married","Liberal",1,114950.364036458,0,0.07,0.93,-1.13,-0.311705753978326,0.32,NA,0.317450257143828,0.831209531064526
1875,"treat","no","North America","female",61,"never","Conservative",0,104000,0.03,0.94,0.03,0.17,3.06491860704566,1,NA,0.999202149755326,0.571613977849986
1876,"treat","yes","North America","male",24,"divorced","Conservative",2,27826.1861436897,0.85,0.14,0.01,1.4,3.72710048678953,0.9,NA,0.883865778791101,0.425849810125263
1877,"control","yes","Europe","female",19,"divorced","Liberal",1,99774.3309688339,0.09,0.83,0.08,0.64,-1.21529019642223,0.99,NA,1.00153386909788,1.28533368173681
1878,"control","no","North America","female",65,"widowed","Liberal",0,97922.9874766415,0.84,0.03,0.13,0.69,-0.132963788541627,0.24,NA,0.255199162767764,0.987589625780896
1879,"treat","yes","Asia","undis",45,"married","Conservative",2,121501.820501201,0.95,0.02,0.03,0.74,2.21345947264897,0.26,NA,0.25753554294586,0.932065730433364
1880,"control","no","Southern","female",21,"married","Conservative",3,36841.9104771975,0.73,0.08,0.19,-1.24,0.840887021445324,0.01,NA,0.0148268436493093,0.422146758555819
1881,"control","yes","Asia","undis",31,"never","Other",2,81000,0.95,0.03,0.02,-0.38,-0.787238509658659,0.21,NA,0.211196304903687,1.01199851415103
1882,"control","yes","Asia","undis",56,"married","Conservative",0,123165.32062525,0.76,0.06,0.18,-0.37,0.0694510071199856,0.99,NA,0.979983579648819,1.00486366344668
1883,"control","no","North America","male",62,"divorced","Liberal",3,108413.778156913,0.52,0.46,0.02,-0.97,0.558840746401298,0.12,NA,0.124030804904647,-0.17428437474999
1884,"treat","no","North America","undis",47,"married","Liberal",1,93860.8915862772,0.4,0.25,0.35,-2.27,1.61186941276967,0.44,NA,0.450884163217459,1.21104943871057
1885,"treat","no","North America","female",40,"married","Conservative",1,112629.235676216,0.55,0.41,0.04,-0.26,3.27554051179147,0.11,NA,0.12461774183115,0.68465386295673
1886,"treat","yes","North America","undis",40,"married","Liberal",3,94640.091320836,0.29,0.09,0.62,-0.08,1.19880616559106,0.93,NA,0.940364266613802,1.20862934942519
1887,"control","no","Asia","female",32,"married","New_Democrat",1,46638.0348422964,0.68,0.26,0.06,-0.2,1.23621262415861,0,NA,-0.00951447849506312,0.717311224308369
1888,"control","no","Asia","undis",57,"never","Other",1,43000,0.71,0.28,0.01,1.04,0.234604202873708,0.94,NA,0.94123102286463,0.945039763030978
1889,"treat","no","North America","male",24,"divorced","Other",0,102331.67757226,0.04,0.61,0.35,0.68,3.52038183919237,0.95,NA,0.947227801245315,0.864734215586143
1890,"control","yes","Asia","male",18,"married","Conservative",1,153319.308388643,0.24,0.04,0.72,0.5,1.24465287326527,0.31,NA,0.327644537806143,0.85901554098475
1891,"treat","yes","Asia","male",45,"widowed","Conservative",2,57446.6853580786,0.18,0.06,0.76,0.53,3.41205864153421,0.66,NA,0.655930249958988,0.205624265049163
1892,"control","yes","Asia","female",32,"never","Liberal",0,72000,0.11,0.24,0.65,0.59,-1.05755151428621,0.08,NA,0.0764864405997427,1.53351434167229
1893,"control","no","Asia","female",26,"divorced","Other",0,127027.050035374,0.28,0.29,0.43,1.97,0.750411764256865,0,NA,0.00249986487591355,1.87413189667924
1894,"treat","no","Asia","female",32,"married","Liberal",0,71321.5062863518,0.55,0.43,0.02,2.12,2.58779624783471,0.25,NA,0.26256067870486,1.916804790237
1895,"treat","yes","Europe","female",49,"never","Liberal",4,72000,0.06,0.64,0.3,-1.21,0.423434860783328,0.99,NA,0.988425680569273,0.608059930522408
1896,"control","yes","North America","female",57,"widowed","Conservative",3,121084.097279544,0.16,0.83,0.01,-0.8,0.133732567226876,0.84,NA,0.825120307975907,0.904035909174653
1897,"control","no","Asia","female",42,"widowed","Conservative",2,92960.529933872,0.37,0.5,0.13,-1.23,0.808925778121593,0.04,NA,0.0519517802769732,0.479470297360264
1898,"treat","yes","North America","female",33,"married","Liberal",1,79102.5719223422,0.02,0.03,0.95,-0.5,0.541745520536619,0.06,NA,0.0511826544639883,2.02060836066226
1899,"treat","no","Europe","female",25,"divorced","New_Democrat",0,0,0.34,0.15,0.51,1.3,3.58998146921991,0.8,NA,0.78916563404034,0.687602616967927
1900,"treat","no","North America","female",27,"married","Liberal",0,41750.5320364866,0.6,0.01,0.39,0.87,1.81682966427377,0.98,NA,0.977913950604831,0.30522026261323
1901,"treat","no","Southern","female",31,"never","Other",3,87000,0.69,0.05,0.26,-0.11,2.05588876113296,0.16,NA,0.155762508562604,2.53350941385625
1902,"control","yes","Asia","undis",62,"never","Liberal",0,111000,0.83,0.07,0.1,1.16,-0.749276655128932,0.95,NA,0.956101240889243,1.27157826633507
1903,"treat","yes","Europe","female",31,"married","Conservative",0,83305.3268406436,0.38,0.41,0.21,0.56,2.18728576276681,0.89,NA,0.894914384717991,1.3565382085061
1904,"treat","yes","Southern","undis",59,"divorced","Conservative",0,15389.4143394376,0.64,0.16,0.2,-0.15,2.18589059615674,0.99,NA,0.972628049063566,0.128062786198546
1905,"treat","yes","Asia","male",46,"divorced","Conservative",3,76245.9206636476,0.77,0.11,0.12,0.11,3.38715378294364,0.5,NA,0.500799583822205,0.968108034508426
1906,"treat","yes","North America","female",28,"never","New_Democrat",3,95000,0.13,0.03,0.84,1.21,1.99637736739939,0.38,NA,0.380979364187915,1.43785755722617
1907,"control","no","Asia","undis",36,"married","Liberal",1,80637.0358831201,0.32,0.33,0.35,-0.7,-0.0378852654519451,0.67,NA,0.654275319604561,0.761655372739627
1908,"treat","yes","Asia","undis",38,"married","Conservative",1,66976.0634576361,0.26,0.31,0.43,-0.01,1.75603347215472,0.78,NA,0.779967903626775,0.60870260240651
