"RBC","HR","SR","WS","SF","Hol","Humid","RF","Temp","Seas"
1732,11,1.44,1.4,0,"No Holiday",46,0,3.6,"Spring"
2256,9,1.49,3.3,0,"No Holiday",38,0,22.6,"Spring"
1620,23,0,3.2,0,"No Holiday",67,0,-8.1,"Winter"
1576,0,0,1.8,0,"No Holiday",51,0,26.5,"Summer"
2778,20,0,3.4,0,"No Holiday",43,0,28.7,"Summer"
1560,3,0,1.4,0,"No Holiday",78,0,21.6,"Summer"
1552,7,0,1.3,0,"No Holiday",64,0,6.2,"Autumn"
2530,18,0.39,1.3,0,"No Holiday",39,0,17.6,"Autumn"
1368,6,0,1.8,0,"No Holiday",69,0,2.3,"Spring"
1098,0,0,0.9,0.6,"No Holiday",67,0,-3.5,"Winter"
1862,8,0,1.6,0,"No Holiday",60,0,30.5,"Summer"
1695,21,0,0.9,0,"No Holiday",70,0,12,"Spring"
1582,17,0.08,4.4,0,"No Holiday",85,0,6.1,"Autumn"
1880,18,0.06,3.3,0,"No Holiday",84,1.5,7.4,"Autumn"
2289,18,0.34,1.9,0,"No Holiday",79,0,14.1,"Autumn"
2449,22,0,1.3,0,"No Holiday",43,0,26.9,"Summer"
1671,1,0,1.1,0,"No Holiday",76,0,25,"Autumn"
1671,23,0,1.2,0,"No Holiday",38,0,-10.4,"Winter"
1859,21,0,0.6,0,"No Holiday",97,0.5,22.1,"Summer"
1279,5,0,2.1,0,"No Holiday",88,0,6.5,"Spring"
1410,4,0,1.3,0,"No Holiday",67,0,18.4,"Summer"
1663,13,3.14,2.7,0,"No Holiday",72,0,5.7,"Spring"
1545,8,0.31,0.8,0,"No Holiday",63,0,17.2,"Spring"
2039,4,0,1.2,0,"No Holiday",28,0,23,"Spring"
1491,5,0,3.3,0,"No Holiday",71,0,1.5,"Spring"
1234,8,0.18,1,0,"No Holiday",53,0,-7.6,"Winter"
2078,19,0,1.5,0,"No Holiday",40,0,17.6,"Autumn"
1826,23,0,3.7,0,"No Holiday",83,0,14.5,"Spring"
2156,22,0,2.6,0,"No Holiday",75,0,29.8,"Summer"
1444,12,2.14,0.6,0,"No Holiday",83,0,-1.9,"Winter"
1522,7,0,2,0,"No Holiday",56,0,14.6,"Spring"
1919,20,0,1.7,0,"No Holiday",74,0,11.6,"Autumn"
1450,12,2.26,2.8,0,"No Holiday",46,0,-13.3,"Winter"
1801,22,0,0.5,0,"No Holiday",98,0,10.8,"Spring"
1076,14,2.19,2.3,0,"No Holiday",64,0,19.9,"Spring"
1541,5,0,1.6,0,"No Holiday",60,0,9.1,"Spring"
913,1,0,3.1,0,"No Holiday",92,4.5,17.5,"Autumn"
1996,17,0.08,0.8,0,"No Holiday",60,0,19.2,"Spring"
1527,7,0.01,0.4,0,"No Holiday",98,0,18.2,"Autumn"
2018,2,0,3.4,0,"No Holiday",48,0,32.1,"Summer"
2622,19,0.2,5.1,0,"No Holiday",50,0,14.4,"Autumn"
2244,22,0,0.8,0,"No Holiday",49,0,6.6,"Spring"
435,6,0,1.8,0.9,"No Holiday",92,0,-0.5,"Winter"
1242,10,0.12,0.4,0,"No Holiday",42,0,-2.8,"Winter"
849,3,0,0.5,0.9,"No Holiday",91,0,1.8,"Winter"
1463,12,2.58,1,0,"Holiday",83,0,15.6,"Spring"
2100,20,0,0.5,0,"No Holiday",53,0,8.2,"Autumn"
2431,23,0,2.1,0,"No Holiday",61,0,27.6,"Summer"
1887,23,0,0.3,0,"No Holiday",70,0,10,"Autumn"
1263,3,0,4.7,0,"No Holiday",67,0,5.7,"Spring"
1285,8,0.45,0.9,0,"No Holiday",73,0,28.7,"Summer"
2657,18,0.69,2,0,"No Holiday",54,0,18.5,"Spring"
2431,14,1.86,3.7,0,"No Holiday",63,0,24.1,"Summer"
1259,10,0.87,1.7,3.1,"No Holiday",89,0,1.8,"Winter"
1566,9,0.98,0.7,0,"No Holiday",39,0,-3.9,"Winter"
1015,12,1.28,0.9,0,"No Holiday",72,0,2.6,"Winter"
1970,6,0,0.9,0,"No Holiday",39,0,13.5,"Autumn"
2202,21,0,0.8,0,"No Holiday",84,0,24.6,"Summer"
1679,13,1.85,0.3,0,"Holiday",46,0,-2.5,"Winter"
2554,5,0,1.6,0,"No Holiday",28,0,27.9,"Summer"
2071,8,0.14,0.6,0,"No Holiday",54,0,18.9,"Summer"
2195,20,0,2.7,0,"No Holiday",62,0,13.1,"Autumn"
1719,22,0,1.3,0,"No Holiday",41,0,-3.7,"Winter"
2502,18,1.06,1,0,"No Holiday",61,0,26.3,"Spring"
1678,7,0,1.1,0,"No Holiday",66,0,12.2,"Autumn"
1945,15,0.23,1,0,"No Holiday",36,0,10.3,"Spring"
1758,13,1.32,0.9,0,"No Holiday",33,0,11,"Winter"
2097,8,1.1,2.9,0,"No Holiday",35,0,10.9,"Spring"
1549,7,0,1.9,0,"No Holiday",49,0,-3.1,"Spring"
1477,17,0.24,2.7,0,"No Holiday",70,0,-2.7,"Winter"
1429,4,0,1.7,0,"No Holiday",50,0,0.9,"Winter"
1402,4,0,1.4,0,"No Holiday",84,0,24.6,"Summer"
2180,12,0.4,1,0,"No Holiday",70,0,28,"Summer"
1500,19,0,0.9,0,"No Holiday",86,0,10.1,"Spring"
1520,9,0.11,1.1,0,"No Holiday",65,0,4.8,"Autumn"
2349,4,0,1.4,0,"No Holiday",50,0,33.9,"Summer"
2470,11,2.99,2.6,0,"No Holiday",50,0,31.3,"Summer"
1511,9,0.69,0.9,0,"No Holiday",63,0,10.5,"Spring"
1715,20,0,1.1,0,"No Holiday",43,0,-6.8,"Winter"
2350,19,0,0.9,0,"No Holiday",61,0,21.1,"Autumn"
2223,13,0.86,5,0,"No Holiday",65,0,25.9,"Summer"
2745,22,0,2.3,0,"No Holiday",30,0,18.8,"Autumn"
2080,8,1.29,0.6,0,"No Holiday",29,0,5.3,"Autumn"
712,1,0,2.9,0,"No Holiday",79,0,-3,"Winter"
1483,4,0,1.7,0,"No Holiday",93,0,23.2,"Summer"
2004,23,0,1.7,0,"No Holiday",29,0,-1.9,"Winter"
2364,14,2.08,0.8,0,"No Holiday",60,0,15.9,"Autumn"
1151,8,0.49,1.2,0,"Holiday",98,3.5,21.8,"Summer"
1823,22,0,0.6,0,"No Holiday",65,0,2.4,"Winter"
1516,23,0,1.5,0,"No Holiday",98,3,12.2,"Spring"
2103,17,1.5,0.6,0,"No Holiday",41,0,35.8,"Summer"
2608,8,0,1.8,0,"No Holiday",32,0,36.7,"Summer"
1820,14,0.27,0.7,0,"No Holiday",68,0,19.5,"Summer"
982,4,0,1.3,0,"No Holiday",79,0,18.1,"Autumn"
1410,1,0,2.8,0,"No Holiday",33,0,1.9,"Spring"
1506,23,0,1,0,"No Holiday",96,0,19.3,"Spring"
2342,3,0,0.5,0,"No Holiday",47,0,31.6,"Summer"
1130,1,0,3,0,"No Holiday",46,0,-9.4,"Winter"
2701,21,0,1.2,0,"Holiday",62,0,31.8,"Summer"
1478,11,2.7,0.9,0,"No Holiday",53,0,9.3,"Spring"
1649,5,0,1.2,0,"No Holiday",57,0,29.1,"Summer"
1554,3,0,0.2,0,"No Holiday",85,0.1,22,"Summer"
1885,0,0,0.7,0,"No Holiday",55,0,18.7,"Autumn"
1637,3,0,2.8,0,"No Holiday",79,0,28.5,"Summer"
1566,8,1.02,1.5,0,"No Holiday",97,2,19.7,"Spring"
1502,0,0,1,0,"No Holiday",72,0,12.6,"Spring"
1585,9,0.95,1.2,0,"No Holiday",58,0,32.7,"Summer"
2125,23,0,1.6,0,"No Holiday",77,0,27.5,"Summer"
1864,7,0,1.1,0,"No Holiday",78,0,19.8,"Summer"
2481,9,0.95,0.7,0,"No Holiday",57,0,31.7,"Summer"
2686,22,0,0.3,0,"No Holiday",37,0,35.7,"Summer"
1212,3,0,1.6,0,"No Holiday",68,0,28.9,"Summer"
1119,21,0,3.4,0,"No Holiday",67,0,-1.7,"Winter"
1452,11,1.22,2.2,0,"No Holiday",42,0,-11.7,"Winter"
1633,21,0,1.3,0.9,"No Holiday",25,0,-14.4,"Winter"
1829,21,0,0.3,0,"No Holiday",35,0,-1.4,"Winter"
864,5,0,0.5,0,"Holiday",71,0,1.9,"Winter"
1473,5,0,4.4,0,"No Holiday",82,0,11,"Autumn"
1234,9,1.76,0.3,0,"No Holiday",89,0,21.7,"Autumn"
2074,2,0,2,0,"No Holiday",31,0,16.9,"Spring"
804,21,0,1.9,1,"No Holiday",87,0,0,"Winter"
2206,16,1.22,1.5,0,"No Holiday",89,0,19.4,"Autumn"
1219,1,0,1.7,0.5,"No Holiday",35,0,-13,"Winter"
2192,22,0,1.5,0,"No Holiday",79,0,27.1,"Summer"
1385,4,0,2.6,0,"No Holiday",52,0,3.3,"Winter"
687,4,0,0.4,0,"No Holiday",98,1,21.8,"Summer"
1383,9,0.05,2,0,"No Holiday",85,0,10.5,"Spring"
2517,9,1.94,2.3,0,"No Holiday",36,0,21,"Autumn"
2265,8,0.03,2.4,0,"No Holiday",42,0,12.4,"Autumn"
1486,4,0,0.9,0,"No Holiday",34,0,2.6,"Winter"
2574,16,0.39,2.6,0,"No Holiday",59,0,25.2,"Autumn"
1643,13,1.83,0.4,0,"No Holiday",78,0,10.6,"Autumn"
1261,7,0.23,1.9,0,"No Holiday",88,0,15,"Autumn"
1204,21,0,0.6,0,"No Holiday",48,0,-12.2,"Winter"
2353,20,0,1.1,0,"No Holiday",45,0,15.4,"Spring"
2158,12,1.05,3.9,0,"No Holiday",34,0,34.6,"Summer"
2074,17,1.18,2,0,"No Holiday",61,0,18.2,"Autumn"
1698,20,0,1.7,0,"No Holiday",62,0,4.5,"Spring"
1418,14,2.37,1.2,0,"No Holiday",37,0,-3.1,"Winter"
1947,22,0,1.6,0,"No Holiday",82,0,6.3,"Autumn"
2237,19,0.01,0.7,0,"No Holiday",58,0,10.8,"Autumn"
1431,21,0,1.6,1,"No Holiday",79,0,-5.1,"Winter"
1421,8,0,2.8,0,"No Holiday",26,0,-5.5,"Winter"
1946,8,0.01,2.9,0,"No Holiday",41,0,3.4,"Autumn"
2123,0,0,1.6,0,"No Holiday",63,0,28,"Summer"
1912,19,0,3.2,0.5,"No Holiday",35,0,-15.3,"Winter"
1324,12,0.64,0.9,0,"No Holiday",41,0,-4.9,"Winter"
2194,18,0.21,2.1,0,"No Holiday",62,0,15.3,"Autumn"
1773,20,0,0.9,0,"No Holiday",80,0,8.1,"Autumn"
1925,16,2,0.9,0,"No Holiday",76,0,4.1,"Autumn"
1925,3,0,0.6,0,"No Holiday",58,0,13.8,"Spring"
2216,10,1.84,3.6,0,"No Holiday",55,0,26.9,"Autumn"
1611,17,0.24,0.7,0,"No Holiday",45,0,-1,"Winter"
2174,10,0.92,0.8,0,"No Holiday",70,0,26.1,"Summer"
1979,12,0.63,0.8,0,"No Holiday",46,0,19.4,"Spring"
1748,13,1.33,0.3,0,"No Holiday",58,0,12.9,"Spring"
1763,10,1.61,1.4,0,"No Holiday",45,0,-4.9,"Winter"
2746,21,0,0.8,0,"No Holiday",16,0,19.2,"Spring"
795,0,0,1.1,0,"No Holiday",95,2,15.9,"Spring"
1791,20,0,0.2,0,"No Holiday",44,0,-0.2,"Winter"
2381,17,0.03,2.3,0,"No Holiday",43,0,18.3,"Autumn"
2418,17,0.18,0.4,0,"No Holiday",56,0,22.6,"Summer"
1824,5,0,2.1,0,"No Holiday",48,0,9.7,"Autumn"
1182,2,0,2.4,0,"No Holiday",55,0,-4.8,"Winter"
2617,23,0,0.5,0,"No Holiday",51,0,33.7,"Summer"
1137,0,0,4,0,"Holiday",55,0,6.4,"Winter"
1983,8,0.38,3.4,0,"No Holiday",97,9.5,17.9,"Autumn"
1270,15,3.04,2.3,0,"No Holiday",71,0,28.1,"Summer"
1767,11,0.24,2.4,0,"No Holiday",71,0,12.9,"Autumn"
1793,0,0,1.8,0,"No Holiday",43,0,32.7,"Summer"
2562,21,0,3.9,0,"No Holiday",43,0,18.4,"Spring"
1810,5,0,3.2,0,"No Holiday",62,0,16.5,"Spring"
1933,13,1.8,0.7,0,"No Holiday",69,0,23.1,"Summer"
1768,21,0,2,0,"No Holiday",80,0,14.4,"Spring"
1561,23,0,1.3,0,"No Holiday",70,0,0,"Winter"
2240,17,0.68,1.1,0,"No Holiday",46,0,20.2,"Spring"
1776,21,0,1.1,0,"No Holiday",85,0,13.4,"Autumn"
2295,9,0.71,4.7,0,"No Holiday",57,0,21.1,"Spring"
2062,6,0,1.7,0,"No Holiday",74,0,29.7,"Summer"
2046,22,0,0.9,0,"No Holiday",57,0,8.3,"Autumn"
2370,12,2.65,2.1,0,"No Holiday",43,0,34.2,"Summer"
2043,20,0,2.6,0,"No Holiday",63,0,31.1,"Summer"
2451,23,0,0.9,0,"No Holiday",54,0,21.7,"Spring"
2377,20,0,2.1,0,"No Holiday",63,0,32.7,"Summer"
900,9,1.07,1.1,0.5,"No Holiday",41,0,-18,"Winter"
1535,4,0,1.9,0,"No Holiday",77,0,24,"Summer"
1514,19,0.51,1.1,0,"No Holiday",50,0,-13.3,"Winter"
1608,1,0,0.2,0,"No Holiday",22,0,2.8,"Spring"
1055,8,0,1.7,0,"No Holiday",68,0,0.3,"Winter"
1272,20,0.01,0.7,0,"No Holiday",95,2.5,7.9,"Spring"
2470,3,0,1.1,0,"No Holiday",42,0,33.1,"Summer"
2743,19,0,4.2,0,"No Holiday",43,0,24.4,"Summer"
264,11,2.7,3.7,0,"No Holiday",61,0,-1.2,"Winter"
1314,9,0.43,0.5,0,"No Holiday",63,0,1.2,"Winter"
2794,15,1.71,2.3,0,"No Holiday",31,0,26.7,"Spring"
1735,17,2.03,0,0,"No Holiday",44,0,9.1,"Spring"
1247,1,0,2.7,0,"No Holiday",53,0,5,"Winter"
1671,6,0,2.8,0,"No Holiday",55,0,11.8,"Autumn"
1826,14,2.52,1.3,0,"No Holiday",79,0,16.6,"Spring"
2559,23,0,3.3,0,"No Holiday",20,0,14.5,"Spring"
1911,20,0,5,0,"No Holiday",35,0,-5.8,"Winter"
1993,15,0.57,2.3,0,"No Holiday",46,0,8.8,"Spring"
2825,9,1.76,2.8,0,"No Holiday",23,0,20,"Spring"
2490,23,0,1.5,0,"No Holiday",29,0,12.1,"Spring"
1059,0,0,0,0,"Holiday",94,2,24.4,"Spring"
2670,12,2.55,1.3,0,"No Holiday",60,0,30.5,"Summer"
2019,14,0.91,1.8,0,"No Holiday",74,0,13,"Autumn"
1426,8,0.08,3.8,0,"No Holiday",61,0,-2.6,"Winter"
2505,8,0.61,5,0,"No Holiday",32,0,19.3,"Autumn"
1623,7,0,1,0,"No Holiday",72,0,23.9,"Summer"
1710,14,2.46,1.7,0,"Holiday",55,0,23.4,"Autumn"
1729,6,0,0.9,0,"No Holiday",63,0,14.8,"Autumn"
1654,21,0,1.1,0,"No Holiday",79,0,5.6,"Autumn"
2411,10,2.19,2.7,0,"No Holiday",56,0,18.1,"Autumn"
2357,18,0.06,4.1,0,"No Holiday",34,0,13.7,"Spring"
1598,6,0.04,5.1,0,"No Holiday",98,5,20.3,"Summer"
2775,23,0,1.2,0,"No Holiday",35,0,19.8,"Spring"
2287,22,0,1.9,0,"No Holiday",68,0,14,"Autumn"
2139,12,3.03,2.1,0,"No Holiday",75,0,22.6,"Summer"
663,3,0,1.2,0,"No Holiday",68,0,-3.3,"Winter"
1968,16,0.94,2.9,0,"No Holiday",35,0,3.9,"Winter"
2155,19,0.01,0.6,0,"No Holiday",43,0,20.8,"Spring"
2161,19,0.1,2.1,0,"No Holiday",31,0,2.4,"Spring"
2534,16,2.16,2.1,0,"No Holiday",50,0,32.2,"Summer"
925,1,0,2.6,0,"No Holiday",64,0,-6.1,"Winter"
1563,0,0,0.5,0,"No Holiday",84,0,27.6,"Summer"
1686,8,0.01,0.5,0,"No Holiday",45,0,4.2,"Spring"
1544,9,0.63,0.5,0,"No Holiday",33,0,-1.5,"Winter"
1797,16,1.46,2.5,0,"No Holiday",33,0,-2.2,"Winter"
2090,15,2.79,1.2,0,"No Holiday",81,0,8.2,"Autumn"
2313,17,0.88,0.6,0,"No Holiday",48,0,10.5,"Autumn"
1326,3,0,1.5,0,"No Holiday",82,0,4.7,"Spring"
1167,0,0,1.5,0,"No Holiday",80,0,12.6,"Autumn"
1469,19,0,0.8,0,"No Holiday",46,0,0.1,"Winter"
1353,0,0,1.3,0,"No Holiday",69,0,11,"Autumn"
2877,18,0.53,1.4,0,"No Holiday",39,0,21.9,"Autumn"
2354,20,0.11,1.1,0,"No Holiday",71,0,25.9,"Summer"
1390,20,0.03,0.7,0,"No Holiday",84,0,-0.8,"Winter"
1231,8,0.26,2.8,0.5,"No Holiday",32,0,-9.9,"Winter"
1707,21,0,2.2,0,"No Holiday",83,0,3.8,"Autumn"
2406,11,1.91,1.5,0,"No Holiday",39,0,16.3,"Autumn"
1495,11,2.6,1.8,0,"No Holiday",29,0,-6.6,"Winter"
1767,18,0.04,2.6,0,"No Holiday",30,0,-0.3,"Winter"
1548,7,0.02,3.7,0,"No Holiday",68,0,11.4,"Autumn"
1204,0,0,1.3,0,"No Holiday",42,0,-0.8,"Winter"
1491,12,2.79,1.4,0,"No Holiday",47,0,4.2,"Spring"
1424,2,0,2.1,0,"No Holiday",84,0,25.2,"Summer"
1940,9,1.65,0.9,0,"No Holiday",61,0,21,"Autumn"
1684,1,0,0.4,0,"No Holiday",27,0,0.9,"Winter"
1585,5,0,1.2,0,"No Holiday",81,0,21.7,"Summer"
2071,21,0,0.1,0,"No Holiday",67,0,19.3,"Spring"
2693,13,3.05,2.3,0,"No Holiday",48,0,33.9,"Summer"
1926,23,0,2.2,0,"No Holiday",60,0,9.3,"Spring"
2437,22,0,1.9,0,"No Holiday",64,0,18,"Autumn"
1447,2,0,1.4,0,"No Holiday",29,0,-1.9,"Winter"
1930,15,0.83,1.4,0,"No Holiday",63,0,13.7,"Spring"
1876,21,0,0.9,0,"No Holiday",50,0,1.9,"Winter"
2250,19,0.45,0.7,0,"No Holiday",64,0,22.7,"Summer"
2387,13,1.15,2.5,0,"No Holiday",40,0,25.2,"Autumn"
2667,11,2.26,0.2,0,"No Holiday",51,0,26.5,"Summer"
1615,13,1.17,1,0,"No Holiday",83,0.5,25.8,"Summer"
1700,1,0,1.6,0,"No Holiday",79,0,8.5,"Autumn"
1687,3,0,2.2,0,"No Holiday",55,0,6.8,"Spring"
1568,13,1.11,2.6,0,"No Holiday",90,1,19.9,"Summer"
2515,13,1.76,0.7,0,"No Holiday",79,0,31.7,"Summer"
1617,21,0,2.3,0,"No Holiday",77,0,9.1,"Autumn"
1983,10,0.35,2.3,0,"No Holiday",57,0,7.1,"Spring"
1216,11,0.95,1.7,0,"No Holiday",72,0,28.5,"Summer"
1498,16,1.6,0.9,0,"No Holiday",60,0,9,"Autumn"
1469,3,0,0.3,0,"No Holiday",38,0,10,"Spring"
1295,5,0,2.1,1,"No Holiday",46,0,-11.7,"Winter"
1387,5,0,2.4,0,"No Holiday",80,0,24.7,"Autumn"
2324,10,1.69,2.1,0,"No Holiday",38,0,16,"Autumn"
784,3,0,1.2,4.8,"No Holiday",89,0,-2,"Winter"
2137,1,0,1.3,0,"No Holiday",35,0,16.3,"Autumn"
1237,15,1.72,3.7,0,"No Holiday",79,0,28.4,"Summer"
1396,17,0.78,1.9,0,"No Holiday",96,0.5,22.9,"Spring"
1935,1,0,0.7,0,"No Holiday",51,0,26.4,"Summer"
2369,13,0.44,2.5,0,"No Holiday",47,0,22.2,"Autumn"
1737,20,0,0.9,0,"No Holiday",76,0,3.9,"Autumn"
1231,19,0,0.9,0.8,"No Holiday",80,0,-2.2,"Winter"
1385,23,0,1.5,0,"No Holiday",51,0,-11.9,"Winter"
892,3,0,0.9,0.3,"No Holiday",85,0,3,"Autumn"
1254,10,1.33,2,0,"No Holiday",77,0,16.5,"Summer"
2439,10,1.93,1.7,0,"No Holiday",36,0,23.9,"Summer"
2146,4,0,3,0,"No Holiday",64,0,28.5,"Summer"
995,17,1.95,0.9,2,"No Holiday",55,0,-3.6,"Winter"
1382,13,0.32,1.1,0,"No Holiday",73,0.1,23.2,"Summer"
1873,13,2.29,2.1,0,"No Holiday",82,0,24.2,"Summer"
1938,20,0,3.3,0,"No Holiday",80,0,10.3,"Autumn"
1192,14,3.21,1.1,0,"No Holiday",61,0,-7.2,"Winter"
1909,6,0,1.3,0,"No Holiday",43,0,25.7,"Autumn"
1945,11,2.36,0.4,0,"No Holiday",73,0,25.9,"Summer"
2303,19,0.08,0.8,0,"No Holiday",60,0,4.9,"Autumn"
2821,19,0.28,0.6,0,"No Holiday",40,0,24.4,"Autumn"
1914,4,0,0.6,0,"No Holiday",37,0,7.7,"Autumn"
2568,17,0.48,0.6,0,"No Holiday",55,0,26,"Summer"
2147,0,0,1.9,0,"No Holiday",37,0,16.7,"Autumn"
1667,15,2.48,2.5,0,"No Holiday",42,0,5.1,"Winter"
2502,23,0,1,0,"No Holiday",49,0,36.1,"Summer"
1719,0,0,4.9,0,"No Holiday",96,0.5,20,"Spring"
1383,10,0.22,0.6,0,"No Holiday",86,0,28.7,"Summer"
1233,4,0,0.3,0,"No Holiday",69,0.5,18.3,"Spring"
2266,10,0.22,1.1,0,"No Holiday",33,0,22.4,"Spring"
2198,11,2.06,1.4,0,"No Holiday",49,0,27.5,"Autumn"
1629,13,3.14,1.3,0,"No Holiday",73,0,17.5,"Autumn"
2209,19,0,1.5,0,"No Holiday",58,0,7.8,"Autumn"
1903,2,0,3,0,"No Holiday",60,0,7,"Autumn"
1649,0,0,2,0,"No Holiday",57,0,16.3,"Autumn"
2203,20,0.01,0.9,0,"No Holiday",61,0,17.1,"Spring"
1853,17,1.61,1.6,0,"No Holiday",88,0,9.2,"Spring"
1580,19,0.27,1.1,0,"No Holiday",57,0,6.5,"Winter"
884,0,0,2.9,0,"No Holiday",42,0,-12.1,"Winter"
2854,14,3.12,5.4,0,"No Holiday",28,0,17.8,"Autumn"
2615,19,0,2.2,0,"No Holiday",43,0,16.1,"Autumn"
1379,18,0.16,2.5,0,"No Holiday",60,0,-4.4,"Winter"
728,3,0,0.4,0,"No Holiday",78,0,-4.3,"Winter"
1525,10,0.15,1.4,0.4,"No Holiday",71,0,6.9,"Autumn"
2426,23,0,0,0,"No Holiday",78,0,24.8,"Autumn"
2090,15,0.73,1.4,0,"No Holiday",35,0,27.1,"Spring"
1530,9,1.74,0.7,0,"No Holiday",58,0,10.8,"Spring"
2440,18,1.28,2.6,0,"No Holiday",45,0,34,"Summer"
1911,13,2.56,1.7,0,"No Holiday",53,0,-9.6,"Winter"
1447,14,0.84,1.4,0,"No Holiday",55,0,3,"Winter"
2019,19,0.19,2.8,0,"No Holiday",60,0,14.1,"Spring"
2505,17,1.14,1.5,0,"No Holiday",41,0,23.8,"Autumn"
2616,16,0.69,1.2,0,"No Holiday",36,0,20.4,"Spring"
2339,20,0,1.4,0,"No Holiday",47,0,5.7,"Autumn"
1747,21,0,0.5,0,"No Holiday",39,0,-9.8,"Winter"
1547,7,0.47,0.9,0,"No Holiday",82,0,16.4,"Spring"
2776,21,0,1.4,0,"No Holiday",40,0,15.8,"Autumn"
620,4,0,1.3,0,"No Holiday",98,0,6.9,"Spring"
2442,11,1.03,2.5,0,"No Holiday",52,0,18.7,"Autumn"
1530,3,0,2.4,0,"No Holiday",67,0,10,"Autumn"
1106,9,0.12,1.8,0,"No Holiday",55,0,-1.1,"Winter"
1832,23,0,0.6,0,"No Holiday",74,0,20.4,"Summer"
2257,10,1.57,3.4,0,"No Holiday",26,0,15.7,"Spring"
1237,0,0,1.7,0,"No Holiday",64,0,21.8,"Summer"
1896,9,1.53,0.7,0,"No Holiday",57,0,12.7,"Spring"
2235,14,3.22,4.4,0,"No Holiday",79,0,27.6,"Summer"
1322,2,0,2,0,"No Holiday",30,0,-3.8,"Winter"
1140,1,0,2.5,0,"No Holiday",96,1.5,20.6,"Summer"
1291,9,0.63,0.9,2.8,"No Holiday",89,0,2.7,"Autumn"
1949,20,0,1.9,0,"No Holiday",79,0,6.4,"Autumn"
1491,2,0,2.6,0,"Holiday",69,0,29,"Summer"
3028,11,1.54,0.8,0,"No Holiday",47,0,34.7,"Summer"
1507,8,0.31,1.3,0,"No Holiday",46,0,26.8,"Summer"
1933,8,0.02,1.4,0,"No Holiday",43,0,5.9,"Spring"
2051,15,1.98,2.7,0,"No Holiday",53,0,16.8,"Spring"
2270,23,0,0.2,0,"No Holiday",79,0,23.4,"Autumn"
1287,13,1.99,1,0,"No Holiday",57,0,-4.7,"Winter"
1665,6,0,2.1,0,"No Holiday",52,0,22.5,"Summer"
2357,23,0,1.7,0,"No Holiday",52,0,17.3,"Autumn"
2273,18,0.16,2.9,0,"No Holiday",61,0,19.4,"Summer"
1635,2,0,1.3,0,"Holiday",49,0,20.6,"Summer"
1426,2,0,3.7,0,"No Holiday",97,3,11.4,"Spring"
944,7,0.36,0.9,0,"No Holiday",79,0,-1.8,"Winter"
2193,13,1.13,2.3,0,"No Holiday",42,0,38.6,"Summer"
1258,15,1.91,1.1,0,"Holiday",76,0,9.6,"Spring"
2018,7,0,5,0,"No Holiday",51,0,11.7,"Spring"
1872,14,0.72,3.2,0,"No Holiday",82,0,17.5,"Spring"
1889,11,1.77,0,0,"No Holiday",54,0,14.8,"Autumn"
1574,9,1.28,3.1,0,"No Holiday",62,0,22,"Autumn"
999,9,0.91,4.3,0,"No Holiday",50,0,-13,"Winter"
1530,13,0.85,1.1,0,"No Holiday",79,0,11.1,"Spring"
1641,10,1.76,0.8,0,"No Holiday",36,0,-9.1,"Winter"
1530,7,0.02,2.2,0,"No Holiday",26,0,-0.2,"Winter"
1426,7,0.2,2.3,1.6,"No Holiday",44,0,0.2,"Winter"
753,1,0,2.4,0,"No Holiday",88,0,4,"Winter"
1661,3,0,0.6,0,"No Holiday",57,0,12.3,"Spring"
1283,2,0,0.8,0,"No Holiday",57,0,17.5,"Autumn"
1307,12,1.2,1.2,0,"No Holiday",87,0,23.9,"Summer"
2282,6,0,2.3,0,"No Holiday",63,0,26.8,"Summer"
1803,1,0,0.5,0,"No Holiday",24,0,6.9,"Spring"
1618,20,0,1.2,0,"No Holiday",41,0,-1.4,"Winter"
2700,21,0,0.9,0,"No Holiday",37,0,21,"Spring"
1432,4,0,0.5,0,"No Holiday",80,0,6.7,"Spring"
1544,15,2,1.1,0,"No Holiday",87,0,8.3,"Spring"
581,1,0,1.2,0,"No Holiday",77,0,1.8,"Winter"
1031,13,0.71,1,0,"No Holiday",83,0,0.8,"Winter"
1630,1,0,1.7,0,"No Holiday",64,0,7.6,"Autumn"
2161,17,1.19,2.1,0,"No Holiday",47,0,24,"Autumn"
1559,15,1.09,0.5,0,"No Holiday",52,0,-11.9,"Winter"
2039,16,0.72,0.7,0,"No Holiday",54,0,20.3,"Spring"
1947,10,1.33,0.8,0,"No Holiday",85,0,26.7,"Summer"
1935,10,0.6,2.1,0,"No Holiday",86,0.5,17.9,"Summer"
2589,14,2.22,3.4,0,"No Holiday",54,0,15.9,"Autumn"
1714,1,0,1.1,0,"No Holiday",85,0,22.3,"Summer"
1521,10,0.12,0.8,0,"No Holiday",35,0,-4,"Winter"
1531,3,0,1.4,0,"No Holiday",46,0,4.8,"Spring"
1306,7,0,0.6,0,"No Holiday",50,0,0.5,"Winter"
2461,17,1.82,1,0,"No Holiday",66,0,23,"Autumn"
1677,9,0.98,2,0,"No Holiday",83,0,22.1,"Summer"
1600,7,0,4,0,"No Holiday",62,0,3.9,"Winter"
2127,18,1.28,1.2,0,"No Holiday",89,0.5,21.6,"Autumn"
1139,9,1.14,2.9,0,"No Holiday",92,2.5,8.2,"Autumn"
2251,10,1.74,1.4,0,"No Holiday",57,0,25.2,"Summer"
